,date,value,country
1425,2014-02-26,35.257,Nigeria
1426,2014-03-06,37.927,Nigeria
1427,2014-03-14,37.626,Nigeria
1428,2014-03-22,39.547,Nigeria
1429,2014-03-30,38.948,Nigeria
1430,2014-04-07,38.29,Nigeria
1431,2014-04-15,36.119,Nigeria
1432,2014-04-23,35.042,Nigeria
1433,2014-05-01,30.834,Nigeria
1434,2014-05-09,33.166,Nigeria
1435,2014-05-17,34.124,Nigeria
1436,2014-05-25,31.176,Nigeria
1437,2014-06-02,30.428,Nigeria
1438,2014-06-10,29.518,Nigeria
1439,2014-06-18,29.166,Nigeria
1440,2014-06-26,30.273000000000003,Nigeria
1441,2014-07-04,27.789,Nigeria
1442,2014-07-12,28.715,Nigeria
1443,2014-07-20,27.265,Nigeria
1444,2014-07-28,27.509,Nigeria
1445,2014-08-05,25.838,Nigeria
1446,2014-08-13,25.689,Nigeria
1447,2014-08-21,25.969,Nigeria
1448,2014-08-29,25.468000000000004,Nigeria
1449,2014-09-06,27.173000000000002,Nigeria
1450,2014-09-14,27.941,Nigeria
1451,2014-09-22,28.575,Nigeria
1452,2014-09-30,27.842,Nigeria
1453,2014-10-08,28.985,Nigeria
1454,2014-10-16,31.643,Nigeria
1455,2014-10-24,31.42,Nigeria
1456,2014-11-01,33.368,Nigeria
1457,2014-11-09,33.722,Nigeria
1458,2014-11-17,32.853,Nigeria
1459,2014-11-25,33.882,Nigeria
1460,2014-12-03,35.345,Nigeria
1461,2014-12-11,31.528000000000002,Nigeria
1462,2014-12-19,31.186,Nigeria
1463,2014-12-27,31.129,Nigeria
1464,2015-01-01,28.174,Nigeria
1465,2015-01-09,28.791,Nigeria
1466,2015-01-17,34.506,Nigeria
1467,2015-01-25,34.313,Nigeria
1468,2015-02-02,37.035,Nigeria
1469,2015-02-10,36.974000000000004,Nigeria
1470,2015-02-18,34.056,Nigeria
1471,2015-02-26,32.406,Nigeria
1472,2015-03-06,35.0,Nigeria
1473,2015-03-14,34.029,Nigeria
1474,2015-03-22,36.330999999999996,Nigeria
1475,2015-03-30,35.172,Nigeria
1476,2015-04-07,36.09,Nigeria
1477,2015-04-15,36.172,Nigeria
1478,2015-04-23,37.952,Nigeria
1479,2015-05-01,37.528,Nigeria
1480,2015-05-09,36.731,Nigeria
1481,2015-05-17,36.21,Nigeria
1482,2015-05-25,34.806,Nigeria
1483,2015-06-02,30.772,Nigeria
1484,2015-06-10,31.403000000000002,Nigeria
1485,2015-06-18,,Nigeria
1486,2015-06-26,31.441999999999997,Nigeria
1487,2015-07-04,,Nigeria
1488,2015-07-12,28.686999999999998,Nigeria
1489,2015-07-20,28.009,Nigeria
1490,2015-07-28,25.436,Nigeria
1491,2015-08-05,25.409000000000002,Nigeria
1492,2015-08-13,24.894000000000002,Nigeria
1493,2015-08-21,26.684,Nigeria
1494,2015-08-29,26.910999999999998,Nigeria
1495,2015-09-06,28.213,Nigeria
1496,2015-09-14,25.916,Nigeria
1497,2015-09-22,27.805,Nigeria
1498,2015-09-30,27.026,Nigeria
1499,2015-10-08,30.4,Nigeria
1500,2015-10-16,31.281,Nigeria
1501,2015-10-24,32.28,Nigeria
1502,2015-11-01,31.293000000000003,Nigeria
1503,2015-11-09,33.211,Nigeria
1504,2015-11-17,32.821,Nigeria
1505,2015-11-25,35.318000000000005,Nigeria
1506,2015-12-03,28.892,Nigeria
1507,2015-12-11,30.601999999999997,Nigeria
1508,2015-12-19,28.514,Nigeria
1509,2015-12-27,31.666999999999998,Nigeria
1510,2016-01-01,31.971,Nigeria
1511,2016-01-09,33.85,Nigeria
1512,2016-01-17,31.834,Nigeria
1513,2016-01-25,27.936,Nigeria
1514,2016-02-02,32.402,Nigeria
1515,2016-02-10,34.88,Nigeria
1516,2016-02-26,37.251999999999995,Nigeria
1517,2016-03-05,38.054,Nigeria
1518,2016-03-13,36.911,Nigeria
1519,2016-03-21,36.374,Nigeria
1520,2016-03-29,35.954,Nigeria
1521,2016-04-06,35.691,Nigeria
1522,2016-04-14,37.133,Nigeria
1523,2016-04-22,39.043,Nigeria
1524,2016-04-30,36.527,Nigeria
1525,2016-05-08,33.125,Nigeria
1526,2016-05-16,31.305,Nigeria
1527,2016-05-24,31.006999999999998,Nigeria
1528,2016-06-01,32.864000000000004,Nigeria
1529,2016-06-09,27.875,Nigeria
1530,2016-06-17,28.55,Nigeria
1531,2016-06-25,28.013,Nigeria
1532,2016-07-03,29.256,Nigeria
1533,2016-07-11,26.873,Nigeria
1534,2016-07-19,25.776999999999997,Nigeria
1535,2016-07-27,27.291,Nigeria
1536,2016-08-04,25.976,Nigeria
1537,2016-08-12,27.124000000000002,Nigeria
1538,2016-08-20,27.799,Nigeria
1539,2016-08-28,26.453000000000003,Nigeria
1540,2016-09-05,27.713,Nigeria
1541,2016-09-13,27.609,Nigeria
1542,2016-09-21,28.541999999999998,Nigeria
1543,2016-09-29,29.551,Nigeria
1544,2016-10-07,30.529,Nigeria
1545,2016-10-15,31.27,Nigeria
1546,2016-10-23,31.686,Nigeria
1547,2016-10-31,31.124000000000002,Nigeria
1548,2016-11-08,34.235,Nigeria
1549,2016-11-16,33.506,Nigeria
1550,2016-11-24,34.988,Nigeria
1551,2016-12-02,33.567,Nigeria
1552,2016-12-10,32.192,Nigeria
1553,2016-12-18,32.181,Nigeria
1554,2016-12-26,29.449,Nigeria
1555,2017-01-01,30.33,Nigeria
1556,2017-01-09,31.489,Nigeria
1557,2017-01-17,33.555,Nigeria
1558,2017-01-25,32.828,Nigeria
1559,2017-02-02,32.38,Nigeria
1560,2017-02-10,33.063,Nigeria
1561,2017-02-18,31.756999999999998,Nigeria
1562,2017-02-26,38.983000000000004,Nigeria
1563,2017-03-06,36.305,Nigeria
1564,2017-03-14,39.567,Nigeria
1565,2017-03-22,39.583,Nigeria
1566,2000-03-05,38.043,Mali
1567,2000-03-13,38.782,Mali
1568,2000-03-21,41.559,Mali
1569,2000-03-29,42.123999999999995,Mali
1570,2000-04-06,44.523,Mali
1571,2000-04-14,42.481,Mali
1572,2000-04-22,44.501000000000005,Mali
1573,2000-04-30,44.897,Mali
1574,2000-05-08,41.926,Mali
1575,2000-05-16,45.457,Mali
1576,2000-05-24,37.509,Mali
1577,2000-06-01,40.214,Mali
1578,2000-06-09,41.526,Mali
1579,2000-06-17,38.896,Mali
1580,2000-06-25,40.903,Mali
1581,2000-07-03,39.408,Mali
1582,2000-07-11,36.229,Mali
1583,2000-07-19,36.8,Mali
1584,2000-07-27,34.959,Mali
1585,2000-08-04,36.71,Mali
1586,2000-08-12,40.067,Mali
1587,2000-08-20,35.465,Mali
1588,2000-08-28,38.711,Mali
1589,2000-09-05,38.259,Mali
1590,2000-09-13,37.722,Mali
1591,2000-09-21,37.965,Mali
1592,2000-09-29,39.02,Mali
1593,2000-10-07,41.278,Mali
1594,2000-10-15,37.215,Mali
1595,2000-10-23,36.415,Mali
1596,2000-10-31,38.229,Mali
1597,2000-11-08,36.952,Mali
1598,2000-11-16,35.644,Mali
1599,2000-11-24,35.013000000000005,Mali
1600,2000-12-02,34.059,Mali
1601,2000-12-10,29.936,Mali
1602,2000-12-18,31.835,Mali
1603,2000-12-26,33.635999999999996,Mali
1604,2001-01-01,32.891,Mali
1605,2001-01-09,32.203,Mali
1606,2001-01-17,31.761999999999997,Mali
1607,2001-01-25,32.347,Mali
1608,2001-02-02,31.346,Mali
1609,2001-02-10,30.066999999999997,Mali
1610,2001-02-18,37.275,Mali
1611,2001-02-26,39.771,Mali
1612,2001-03-06,42.605,Mali
1613,2001-03-14,42.006,Mali
1614,2001-03-22,42.93899999999999,Mali
1615,2001-03-30,40.586,Mali
1616,2001-04-07,42.658,Mali
1617,2001-04-15,42.36,Mali
1618,2001-04-23,44.528,Mali
1619,2001-05-01,42.842,Mali
1620,2001-05-09,45.369,Mali
1621,2001-05-17,43.37,Mali
1622,2001-05-25,44.518,Mali
1623,2001-06-02,41.983999999999995,Mali
1624,2001-06-10,39.391,Mali
1625,2001-06-26,,Mali
1626,2001-07-04,37.825,Mali
1627,2001-07-12,37.522,Mali
1628,2001-07-20,34.505,Mali
1629,2001-07-28,34.887,Mali
1630,2001-08-05,35.51,Mali
1631,2001-08-13,35.543,Mali
1632,2001-08-21,35.615,Mali
1633,2001-08-29,35.72,Mali
1634,2001-09-06,36.73,Mali
1635,2001-09-14,37.258,Mali
1636,2001-09-22,37.391,Mali
1637,2001-09-30,39.579,Mali
1638,2001-10-08,39.096,Mali
1639,2001-10-16,40.71,Mali
1640,2001-10-24,36.917,Mali
1641,2001-11-01,37.38,Mali
1642,2001-11-09,37.031,Mali
1643,2001-11-17,35.963,Mali
1644,2001-11-25,32.305,Mali
1645,2001-12-03,32.574,Mali
1646,2001-12-11,32.833,Mali
1647,2001-12-19,35.068000000000005,Mali
1648,2001-12-27,33.631,Mali
1649,2002-01-01,30.136999999999997,Mali
1650,2002-01-09,28.979,Mali
1651,2002-01-17,29.355999999999998,Mali
1652,2002-01-25,30.794,Mali
1653,2002-02-02,30.963,Mali
1654,2002-02-10,34.658,Mali
1655,2002-02-18,34.166,Mali
1656,2002-02-26,36.178000000000004,Mali
1657,2002-03-06,39.006,Mali
1658,2002-03-14,39.921,Mali
1659,2002-03-22,38.065,Mali
1660,2002-03-30,40.037,Mali
1661,2002-04-07,37.952,Mali
1662,2002-04-15,45.021,Mali
1663,2002-04-23,38.830999999999996,Mali
1664,2002-05-01,43.363,Mali
1665,2002-05-09,42.647,Mali
1666,2002-05-17,41.04600000000001,Mali
1667,2002-05-25,42.548,Mali
1668,2002-06-02,41.037,Mali
1669,2002-06-10,40.425,Mali
1670,2002-06-18,40.19,Mali
1671,2002-06-26,39.086999999999996,Mali
1672,2002-07-04,39.088,Mali
1673,2002-07-12,36.134,Mali
1674,2002-07-20,35.133,Mali
1675,2002-07-28,35.538000000000004,Mali
1676,2002-08-05,36.371,Mali
1677,2002-08-13,35.33,Mali
1678,2002-08-21,35.711,Mali
1679,2002-08-29,38.038000000000004,Mali
1680,2002-09-06,36.233000000000004,Mali
1681,2002-09-14,37.414,Mali
1682,2002-09-22,38.941,Mali
1683,2002-09-30,37.06,Mali
1684,2002-10-08,38.328,Mali
1685,2002-10-16,39.593,Mali
1686,2002-10-24,38.052,Mali
1687,2002-11-01,35.882,Mali
1688,2002-11-09,36.292,Mali
1689,2002-11-17,36.617,Mali
1690,2002-11-25,34.585,Mali
1691,2002-12-03,32.33,Mali
1692,2002-12-11,33.586999999999996,Mali
1693,2002-12-19,33.452,Mali
1694,2002-12-27,31.033,Mali
1695,2003-01-01,31.703000000000003,Mali
1696,2003-01-09,30.833000000000002,Mali
1697,2003-01-17,31.675,Mali
1698,2003-01-25,28.704,Mali
1699,2003-02-02,33.515,Mali
1700,2003-02-10,31.252,Mali
1701,2003-02-18,36.330999999999996,Mali
1702,2003-02-26,34.853,Mali
1703,2003-03-06,36.019,Mali
1704,2003-03-14,37.905,Mali
1705,2003-03-22,38.902,Mali
1706,2003-03-30,44.879,Mali
1707,2003-04-07,41.83,Mali
1708,2003-04-15,42.996,Mali
1709,2003-04-23,44.317,Mali
1710,2003-05-01,43.943000000000005,Mali
1711,2003-05-09,46.089,Mali
1712,2003-05-17,40.016,Mali
1713,2003-05-25,40.583,Mali
1714,2003-06-02,37.709,Mali
1715,2003-06-10,38.418,Mali
1716,2003-06-18,37.537,Mali
1717,2003-06-26,35.521,Mali
1718,2003-07-04,33.873000000000005,Mali
1719,2003-07-12,35.899,Mali
1720,2003-07-20,34.555,Mali
1721,2003-07-28,34.989000000000004,Mali
1722,2003-08-05,33.431,Mali
1723,2003-08-13,35.769,Mali
1724,2003-08-21,34.146,Mali
1725,2003-08-29,34.703,Mali
1726,2003-09-06,35.321,Mali
1727,2003-09-14,33.779,Mali
1728,2003-09-22,37.229,Mali
1729,2003-09-30,38.167,Mali
1730,2003-10-08,39.402,Mali
1731,2003-10-16,38.522,Mali
1732,2003-10-24,39.018,Mali
1733,2003-11-01,36.211999999999996,Mali
1734,2003-11-09,35.798,Mali
1735,2003-11-17,34.597,Mali
1736,2003-11-25,34.709,Mali
1737,2003-12-03,33.174,Mali
1738,2003-12-11,29.984,Mali
1739,2003-12-19,26.683000000000003,Mali
1740,2003-12-27,27.366999999999997,Mali
1741,2004-01-01,30.162,Mali
1742,2004-01-09,30.426,Mali
1743,2004-01-17,29.092,Mali
1744,2004-01-25,33.048,Mali
1745,2004-02-02,28.848000000000003,Mali
1746,2004-02-10,32.835,Mali
1747,2004-02-18,36.608000000000004,Mali
1748,2004-02-26,37.438,Mali
1749,2004-03-05,34.027,Mali
1750,2004-03-13,35.536,Mali
1751,2004-03-21,35.917,Mali
1752,2004-03-29,40.069,Mali
1753,2004-04-06,42.833,Mali
1754,2004-04-14,38.22,Mali
1755,2004-04-22,45.813,Mali
1756,2004-04-30,44.841,Mali
1757,2004-05-08,46.746,Mali
1758,2004-05-16,44.525,Mali
1759,2004-05-24,41.556999999999995,Mali
1760,2004-06-01,33.861999999999995,Mali
1761,2004-06-09,37.785,Mali
1762,2004-06-17,40.38,Mali
1763,2004-06-25,37.574,Mali
1764,2004-07-03,37.824,Mali
1765,2004-07-11,35.216,Mali
1766,2004-07-19,35.149,Mali
1767,2004-07-27,34.361,Mali
1768,2004-08-04,34.408,Mali
1769,2004-08-12,34.436,Mali
1770,2004-08-20,35.552,Mali
1771,2004-08-28,36.439,Mali
1772,2004-09-05,36.586,Mali
1773,2004-09-13,39.415,Mali
1774,2004-09-21,40.732,Mali
1775,2004-09-29,40.254,Mali
1776,2004-10-07,39.94,Mali
1777,2004-10-15,40.945,Mali
1778,2004-10-23,40.285,Mali
1779,2004-10-31,38.621,Mali
1780,2004-11-08,36.16,Mali
1781,2004-11-16,35.285,Mali
1782,2004-11-24,33.31,Mali
1783,2004-12-02,32.251999999999995,Mali
1784,2004-12-10,31.114,Mali
1785,2004-12-18,33.528,Mali
1786,2004-12-26,29.421999999999997,Mali
1787,2005-01-01,23.909000000000002,Mali
1788,2005-01-09,26.025,Mali
1789,2005-01-17,27.694000000000003,Mali
1790,2005-01-25,29.146,Mali
1791,2005-02-02,29.743000000000002,Mali
1792,2005-02-10,32.907,Mali
1793,2005-02-18,34.764,Mali
1794,2005-02-26,33.838,Mali
1795,2005-03-06,34.799,Mali
1796,2005-03-14,38.66,Mali
1797,2005-03-22,42.85,Mali
1798,2005-03-30,42.9,Mali
1799,2005-04-07,42.325,Mali
1800,2005-04-15,42.784,Mali
1801,2005-04-23,44.526,Mali
1802,2005-05-01,44.878,Mali
1803,2005-05-09,40.233000000000004,Mali
1804,2005-05-17,38.119,Mali
1805,2005-05-25,39.972,Mali
1806,2005-06-02,39.164,Mali
1807,2005-06-10,38.314,Mali
1808,2005-06-18,39.415,Mali
1809,2005-06-26,35.641,Mali
1810,2005-07-04,33.343,Mali
1811,2005-07-12,34.707,Mali
1812,2005-07-20,37.041,Mali
1813,2005-07-28,35.284,Mali
1814,2005-08-05,36.751999999999995,Mali
1815,2005-08-13,33.829,Mali
1816,2005-08-21,35.069,Mali
1817,2005-08-29,34.958,Mali
1818,2005-09-06,36.955999999999996,Mali
1819,2005-09-14,39.91,Mali
1820,2005-09-22,39.195,Mali
1821,2005-09-30,35.684,Mali
1822,2005-10-08,37.691,Mali
1823,2005-10-16,39.324,Mali
1824,2005-10-24,38.64,Mali
1825,2005-11-01,38.367,Mali
1826,2005-11-09,35.37,Mali
1827,2005-11-17,37.325,Mali
1828,2005-11-25,35.148,Mali
1829,2005-12-03,34.878,Mali
1830,2005-12-11,31.718000000000004,Mali
1831,2005-12-19,31.594,Mali
1832,2005-12-27,30.198,Mali
1833,2006-01-01,28.668000000000003,Mali
1834,2006-01-09,28.17,Mali
1835,2006-01-17,28.36,Mali
1836,2006-01-25,31.122,Mali
1837,2006-02-02,33.024,Mali
1838,2006-02-10,33.788000000000004,Mali
1839,2006-02-18,33.9,Mali
1840,2006-02-26,38.23,Mali
1841,2006-03-06,35.885,Mali
1842,2006-03-14,39.514,Mali
1843,2006-03-22,40.328,Mali
1844,2006-03-30,42.913000000000004,Mali
1845,2006-04-07,44.163999999999994,Mali
1846,2006-04-15,42.446999999999996,Mali
1847,2006-04-23,44.614,Mali
1848,2006-05-01,45.96,Mali
1849,2006-05-09,47.519,Mali
1850,2006-05-17,43.343999999999994,Mali
1851,2006-05-25,38.067,Mali
1852,2006-06-02,37.828,Mali
1853,2006-06-10,34.911,Mali
1854,2006-06-18,35.406,Mali
1855,2006-06-26,39.436,Mali
1856,2006-07-04,36.288000000000004,Mali
1857,2006-07-12,37.115,Mali
1858,2006-07-20,34.814,Mali
1859,2006-07-28,36.464,Mali
1860,2006-08-05,32.286,Mali
1861,2006-08-13,33.969,Mali
1862,2006-08-21,33.399,Mali
1863,2006-08-29,34.205999999999996,Mali
1864,2006-09-06,36.208,Mali
1865,2006-09-14,37.533,Mali
1866,2006-09-22,37.245,Mali
1867,2006-09-30,38.376999999999995,Mali
1868,2006-10-08,38.205,Mali
1869,2006-10-16,39.551,Mali
1870,2006-10-24,40.143,Mali
1871,2006-11-01,39.855,Mali
1872,2006-11-09,35.516999999999996,Mali
1873,2006-11-17,34.917,Mali
1874,2006-11-25,33.845,Mali
1875,2006-12-03,30.589000000000002,Mali
1876,2006-12-11,29.244,Mali
1877,2006-12-19,31.733,Mali
1878,2006-12-27,28.031999999999996,Mali
1879,2007-01-01,25.198,Mali
1880,2007-01-09,28.454,Mali
1881,2007-01-17,28.938000000000002,Mali
1882,2007-01-25,35.554,Mali
1883,2007-02-02,34.871,Mali
1884,2007-02-10,35.053000000000004,Mali
1885,2007-02-18,33.44,Mali
1886,2007-02-26,35.645,Mali
1887,2007-03-06,35.650999999999996,Mali
1888,2007-03-14,35.759,Mali
1889,2007-03-22,37.981,Mali
1890,2007-03-30,40.005,Mali
1891,2007-04-07,39.586,Mali
1892,2007-04-15,42.742,Mali
1893,2007-04-23,45.54600000000001,Mali
1894,2007-05-01,44.3,Mali
1895,2007-05-09,40.661,Mali
1896,2007-05-17,46.662,Mali
1897,2007-05-25,40.994,Mali
1898,2007-06-02,42.196999999999996,Mali
1899,2007-06-10,40.304,Mali
1900,2007-06-18,38.058,Mali
1901,2007-06-26,37.080999999999996,Mali
1902,2007-07-04,35.883,Mali
1903,2007-07-12,35.696,Mali
1904,2007-07-20,36.496,Mali
1905,2007-07-28,33.32,Mali
1906,2007-08-05,35.296,Mali
1907,2007-08-13,35.298,Mali
1908,2007-08-21,35.808,Mali
1909,2007-08-29,34.873000000000005,Mali
1910,2007-09-06,35.503,Mali
1911,2007-09-14,37.766,Mali
1912,2007-09-22,40.978,Mali
1913,2007-09-30,41.13399999999999,Mali
1914,2007-10-08,41.25899999999999,Mali
1915,2007-10-16,38.903,Mali
1916,2007-10-24,38.548,Mali
1917,2007-11-01,35.726,Mali
1918,2007-11-09,35.676,Mali
1919,2007-11-17,35.689,Mali
1920,2007-11-25,31.68,Mali
1921,2007-12-03,30.412,Mali
1922,2007-12-11,32.303000000000004,Mali
1923,2007-12-19,31.815,Mali
1924,2007-12-27,28.662,Mali
1925,2008-01-01,26.761,Mali
1926,2008-01-09,28.851999999999997,Mali
1927,2008-01-17,28.138,Mali
1928,2008-01-25,28.160999999999998,Mali
1929,2008-02-02,33.489000000000004,Mali
1930,2008-02-10,33.348,Mali
1931,2008-02-18,33.418,Mali
1932,2008-02-26,34.681999999999995,Mali
1933,2008-03-05,38.634,Mali
1934,2008-03-13,41.891000000000005,Mali
1935,2008-03-21,41.52,Mali
1936,2008-03-29,39.974000000000004,Mali
1937,2008-04-06,40.058,Mali
1938,2008-04-14,42.836999999999996,Mali
1939,2008-04-22,41.492,Mali
1940,2008-04-30,41.678000000000004,Mali
1941,2008-05-08,44.483000000000004,Mali
1942,2008-05-16,43.651,Mali
1943,2008-05-24,41.527,Mali
1944,2008-06-01,40.111999999999995,Mali
1945,2008-06-09,38.789,Mali
1946,2008-06-17,38.138000000000005,Mali
1947,2008-06-25,37.738,Mali
1948,2008-07-03,36.111999999999995,Mali
1949,2008-07-11,35.83,Mali
1950,2008-07-19,34.348,Mali
1951,2008-07-27,34.746,Mali
1952,2008-08-04,37.51,Mali
1953,2008-08-12,35.732,Mali
1954,2008-08-20,35.389,Mali
1955,2008-08-28,35.655,Mali
1956,2008-09-05,35.387,Mali
1957,2008-09-13,36.15,Mali
1958,2008-09-21,37.815,Mali
1959,2008-09-29,34.825,Mali
1960,2008-10-07,36.585,Mali
1961,2008-10-15,37.224000000000004,Mali
1962,2008-10-23,38.716,Mali
1963,2008-10-31,36.109,Mali
